,reference,deformed
4.62064128256513,4.976149195761278e-05,0.10764119253302414
4.625050100200401,1.8357083439752477e-05,0.13948109473453443
4.629458917835672,6.4821046518749115e-06,0.17803808912427924
4.633867735470942,2.1909343480281746e-06,0.2239305131706833
4.638276553106213,7.088307694864338e-07,0.2774895666844398
4.642685370741484,2.1951011377225134e-07,0.3385831368177246
4.647094188376753,6.506751046572688e-08,0.406427546225295
4.651503006012025,1.8461646826264315e-08,0.4794163096413684
4.655911823647295,5.013859881128287e-09,0.5550044678331655
4.660320641282565,1.3033719563827686e-09,0.629693576293098
4.6647294589178365,3.2430817919724556e-10,0.6991615105506008
4.669138276553106,7.723954603757671e-11,0.7585673635579401
4.673547094188377,1.760811000915328e-11,0.8030313452148653
4.677955911823648,3.842164356909243e-12,0.8282451748582973
4.682364729458918,8.024689829202956e-13,0.8311204610055901
4.686773547094189,1.6042374670565343e-13,0.8103476488109083
4.691182364729459,3.0697012578039336e-14,0.766733048254186
4.69559118236473,5.6222429611426255e-15,0.7032151916371787
4.7,9.856168976947985e-16,0.6245296901725077
